review_id,review_title,avg_rating,rating,review_text,Type_Of_Traveler,Stayed_Period,Reservation ID,Guest ID,Room Number,Hotel ID
876,Passable,7.8,5.4,"No great problems but a little over priced and a lot of low level noise during the night because of thin walls. Room could have been cleaner, most things were clean but cobwebs and dust visible.  Probably wouldn’t stop here again. ,

Reasonable for a 1 night stopover with pleasant and helpful staff.",Solo traveller,Stayed 1 night,1924,1024,8,876
877,Very good,8.5,8,"Well, the buses were on strike when I stayed there, but I’m certain that there was nothing my hosts could have done about it. In fact, they told me about it in the days leading up to my stay, so that I could take measures, and they advised me how to handle it.,

Lovely place to stay. Patricia and Michel are lovely people and really made me feel at home. Also great communication leading up to my stay.",Solo traveller,Stayed 1 night,1925,1025,66,877
878,Good,7.6,7,There are no comments available for this review,Solo traveller,Stayed 1 night,1926,1026,18,878
879,Exceptional,9.7,10,"That it’s not mine ;),

Lovely location",Solo traveller,Stayed 4 nights,1927,1027,91,879
880,Fabulous,9,8.8,There are no comments available for this review,Couple,Stayed 2 nights,1929,1029,51,880
881,Superb,8,9,"Bath defective 
Shower was fine,

Good breakfast!
Nice clean room",Family with young children,Stayed 2 nights,1930,1030,2,881
882,very good,8.5,7.5,the air condition in room was not adequite,Couple,Stayed 3 nights,1931,1031,39,882
883,Exceptional,8.1,9.6,"Ventillation system of bathroom was dirty and ceiling of bathroom was destroyed, with mildew. (At some point understandable because of the climate of the area, but could be better maintained) room 32,

Amazingly kind staff
Blond lady is extremely sweet and helpful",Couple,Stayed 2 nights,1932,1032,40,883
884,Convenient if you have an early flight next day,7.1,8.8,"The room was not very clean, there was a dirty towel in the bathroom and I found hair on the floor.,

The room was very comfortable and the transport to and from the airport very convenient.",Solo traveller,Stayed 1 night,1933,1033,68,884
885,Exceptional,9.8,10,There are no comments available for this review,Family with young children,Stayed 2 nights,1934,1034,14,885
886,Exceptional,7.8,10,"Only little thing: the vegetarian meal was not good. Everything else of the dinner menu was good!,

All good.",Group,Stayed 1 night,1936,1036,50,886
887,Good,8.5,7,"Old house misses some comodities,

Good breakfast and location",Solo traveller,Stayed 5 nights,1937,1037,47,887
888,Good,7.6,7.9,There are no comments available for this review,Couple,Stayed 2 nights,1938,1038,48,888
889,100% recommended!,9.7,10,"The studio has everything you need and it is well located in a charming and tiny village by the Meuse river. The view from the appartement is absolutely lovely! 
From the studio you can easily bike or walk around without taking the car. The host is very kind and always available if you have questions. We will go back for sure :)",Couple,Stayed 2 nights,1939,1039,90,889
890,Exceptional,9,9.6,There are no comments available for this review,Couple,Stayed 1 night,1940,1040,82,890
891,Fantastic one night stay.,8,9.2,Friendly and very helpful host.The building had bags of character. A great stay,Group,Stayed 1 night,1941,1041,53,891
892,Exceptional,8.5,10,"Close to both City Center, as well as the North Station, which is where we arrived, so it was pretty convenient.",Couple,Stayed 1 night,1942,1042,70,892
893,Would return,8.1,9,"Comfy bed. Very good breakfast, Good location. Helpful and friendly staff.",Couple,Stayed 2 nights,1943,1043,3,893
894,Superb,7.1,9.2,Right price quality,Couple,Stayed 1 night,1944,1044,31,894
895,Exceptional,8.4,10,There are no comments available for this review,Couple,Stayed 1 night,1945,1045,85,895
896,A nice stay but details should be better for this price,8.2,8,"The matrasses were very thin which was not comfy.Also the bbq’s were very filthy, they should be clean on arrival if you advertise “tipi with bbq’ or install new/clean closed bbq’s instead of open bbq’s!,

Nice tipi, which is big enough with table & chairs. Also the refridgerator with kitchen utilities is very handy.",Group,Stayed 1 night,1946,1046,35,896
897,Passable,7.8,5.4,Floors in public areas and rooms were not clean.,Couple,Stayed 1 night,1948,1048,94,897
898,Exceptional,8.5,10,"Beautiful, I recommend",Single Room with Park View,Submitted via mobile,1949,1049,64,898
899,Very good,7.6,8.3,There are no comments available for this review,Solo traveller,Stayed 1 night,1950,1050,26,899
900,"Beautiful location ,Very friendly owners",9.7,10,"Nothing,

The studio apartment located at one of  the beautiful banks of river Meuse. The panoramic view from the apartment is beautiful. The studio is well equipped with all amino ties you needed for stay. Apartment is accessible by a separate entrance via garage. The studio sits on the 1st floor access via spiral stairs. Stairs can be a bit difficult for people who has mobility issues.
Owners of the apartment  speak good English and they were the best host so far we ever had. They were very friendly and helpful. Provided us bus card, bikes to go to Dinant and told the best way to Brussels etc . Car gps was taking us via hilly path via Rue de Nannes which we find bit tricky. Owners told us to go to directly to Namur then which leads us to motorway E411 very smoothly. In short we really like the property and would like to go back to in future",Couple,Stayed 2 nights,1951,1051,37,900
901,good location,9,7.5,There are no comments available for this review,Couple,Stayed 2 nights,1952,1052,30,901
902,Comfortable accommodation in an excellent location.,8,8.3,"Television didn’t work but we didn’t really have time to watch it so forgot to mention it to the owners.,

Excellent location, near restaurants, tram stop and bicycle hire shop. Very friendly and helpful staff who spoke good English. Delicious breakfast with good choices. Bedrooms very quirky but comfortable and clean.",Couple,Stayed 2 nights,1953,1053,98,902
903,Exceptional,8.5,10,The room was very big and clean. Perfect! Great location too!,Group,Stayed 1 night,1954,1054,84,903
904,"Hotel is close to center and beach, staff is super friendly, breakfast is great.",8.1,9.6,"There was a bit of dust in some corners (on power switches, light switches). Nothing major but still noticeable.,

The breakfast was amazing, with a great buffet and a bit of everything. The staff were super friendly and very attentive. It's a short walk to the center and the tramstop is just about 100 metres away. Beach is very close as well. When we return to Oostende, I will definitely consider booking a room here again.",Couple,Stayed 3 nights,1955,1055,18,904
905,Ending out trip there was a 'downer'. I rather pay more and get something that is not so ;(,7.1,5.4,"The room was the size of a prison cell and 'decorated' like one (not). The odor of disinfectant was soooo strong, it gave us a headache and we had to leave the room.,

Breakfast was not included. We had breakfast at the airport.",Couple,Stayed 1 night,1956,1056,58,905
906,Exceptional,8.4,10,There are no comments available for this review,Family with young children,Stayed 1 night,1957,1057,43,906
907,Superb,8.2,9,"It's a great place to stay in the middle of the nature!
The host was very friendly.",Family with young children,Stayed 3 nights,1958,1058,43,907
908,Exceptional,7.8,10,"We upgraded to get a balcony, this was no problem for the very friendly English speaking staff. 
Excellent food in the restaurant. Very pleasant stay.",Couple,Stayed 1 night,1959,1059,23,908
909,Decent accommodation and very nice hosts,8.5,7.9,"A good place for one night stay, if you understand the concept of shared house.",Solo traveller,Stayed 1 night,1960,1060,63,909
910,Good,7.6,7.9,There are no comments available for this review,Group,Stayed 1 night,1961,1061,98,910
911,Exceptional,9.7,10,"The location is perfect. It’s situated right in the middle of the village and in front of the river. Such a beautiful place! The owners are very kind, friendly and helpful people.",People with friends,Stayed 2 nights,1962,1062,76,911
912,Very good,9,8.3,There are no comments available for this review,Family with young children,Stayed 1 night,1963,1063,62,912
913,Interesting quirky hotel.  Lovely breakfast and friendly staff.,8,9.2,"The ladder to reach the bathroom was not for the faint-hearted!  Couldn't work out how to use the coffee machine!,

Bed was extra comfy.  Very quirky and interesting hotel.  Very friendly staff.  Lovely breakfast.",Couple,Stayed 1 night,1964,1064,56,913
914,Supper location and facilities,8.5,10,"Lack of spare coffee/ tea in room,

Location, room, parking facility",Couple,Stayed 1 night,1965,1065,79,914
915,Exceptional,8.1,9.6,"Great location,  fab breakfast.... ideal ,

Position and friendly staff",Couple,Stayed 1 night,1966,1066,68,915
916,No happy,7.1,3.3,"Cleanliness,

Nothing",Solo traveller,Stayed 2 nights,1967,1067,66,916
917,Exceptional,8.4,10,There are no comments available for this review,Family with young children,Stayed 1 night,1968,1068,23,917
